split,group_id,class_name,source_group_image,original_path,split_dataset_path
train,group_3314,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3314\Bgrade__rot_cell1147.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell1147.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell1147.png
train,group_4782,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4782\ok__cell2389.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2389.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2389.png
train,group_8653,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8653\ok__rot3_cell1867.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1867.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1867.png
train,group_7336,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7336\ok__mirrv_cell1878.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1878.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1878.png
train,group_1593,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1593\Bgrade__mirrh_cell2122.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrh_cell2122.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrh_cell2122.png
train,group_1724,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1724\Bgrade__mirrv_cell0342.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0342.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0342.png
train,group_0216,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0216\ok__cell0978.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0978.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0978.png
train,group_5529,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5529\ok__mirrh_cell1214.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1214.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1214.png
train,group_7925,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7925\ok__rot2_cell0276.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0276.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0276.png
train,group_0491,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0491\ok__rot3_cell1819.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1819.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1819.png
train,group_8575,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8575\ok__rot3_cell1726.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1726.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1726.png
train,group_3484,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3484\ok__cell0134.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0134.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0134.png
train,group_5103,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5103\ok__mirrh_cell0219.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0219.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0219.png
train,group_5188,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5188\ok__mirrh_cell0583.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0583.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0583.png
train,group_3432,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3432\ok__cell0071.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0071.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0071.png
train,group_9222,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9222\ok__rot_cell0209.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot_cell0209.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot_cell0209.png
train,group_7433,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7433\ok__mirrv_cell2033.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2033.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2033.png
train,group_0026,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0026\ok__mirrv_cell1509.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1509.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1509.png
train,group_3513,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3513\ok__cell0172.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0172.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0172.png
train,group_2410,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2410\Bgrade__rot2_cell1143.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell1143.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell1143.png
train,group_3271,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3271\Bgrade__rot_cell0851.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0851.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0851.png
train,group_5210,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5210\ok__mirrh_cell0635.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0635.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0635.png
train,group_1553,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1553\Bgrade__mirrh_cell1639.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrh_cell1639.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrh_cell1639.png
train,group_8634,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8634\ok__rot3_cell1836.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1836.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1836.png
train,group_7975,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7975\ok__rot2_cell0546.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0546.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0546.png
train,group_3872,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3872\ok__cell1010.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1010.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1010.png
train,group_3403,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3403\Bgrade__rot_cell2433.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell2433.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell2433.png
train,group_4530,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4530\ok__cell2011.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2011.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2011.png
train,group_0980,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0980\Bgrade__cell1147.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell1147.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell1147.png
train,group_2656,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2656\Bgrade__rot3_cell0396.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0396.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0396.png
train,group_1848,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1848\Bgrade__mirrv_cell0595.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0595.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0595.png
train,group_6958,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6958\ok__mirrv_cell1233.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1233.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1233.png
train,group_7243,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7243\ok__mirrv_cell1715.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1715.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1715.png
train,group_6244,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6244\ok__mirrh_cell2393.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell2393.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell2393.png
train,group_6373,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6373\ok__mirrh_cell2600.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell2600.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell2600.png
train,group_7927,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7927\ok__rot2_cell0291.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0291.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0291.png
train,group_7498,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7498\ok__mirrv_cell2148.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2148.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2148.png
train,group_7348,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7348\ok__mirrv_cell1897.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1897.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1897.png
train,group_1103,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1103\Bgrade__cell2526.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell2526.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell2526.png
train,group_3277,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3277\Bgrade__rot_cell0860.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0860.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0860.png
train,group_6466,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6466\ok__mirrv_cell0163.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0163.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0163.png
train,group_7899,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7899\ok__rot2_cell0194.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0194.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0194.png
train,group_7918,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7918\ok__rot2_cell0238.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0238.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0238.png
train,group_7431,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7431\ok__mirrv_cell2026.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2026.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2026.png
train,group_3997,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3997\ok__cell1206.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1206.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1206.png
train,group_0195,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0195\Bgrade__cell0631.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0631.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0631.png
train,group_4712,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4712\ok__cell2258.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2258.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2258.png
train,group_0644,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0644\Bgrade__cell0228.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0228.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0228.png
train,group_7526,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7526\ok__mirrv_cell2190.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2190.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2190.png
train,group_3286,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3286\Bgrade__rot_cell0875.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0875.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0875.png
train,group_3117,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3117\Bgrade__rot_cell0415.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0415.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0415.png
train,group_3576,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3576\ok__cell0358.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0358.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0358.png
train,group_8469,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8469\ok__rot3_cell1509.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1509.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1509.png
train,group_4321,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4321\ok__cell1688.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1688.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1688.png
train,group_9386,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9386\ok__rot_cell2087.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot_cell2087.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot_cell2087.png
train,group_2208,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2208\Bgrade__rot2_cell0400.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0400.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0400.png
train,group_4553,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4553\ok__cell2079.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2079.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2079.png
train,group_6387,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6387\ok__mirrh_cell2620.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell2620.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell2620.png
train,group_3719,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3719\ok__cell0749.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0749.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0749.png
train,group_0973,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0973\Bgrade__cell1098.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell1098.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell1098.png
train,group_8283,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8283\ok__rot3_cell1235.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1235.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1235.png
train,group_0720,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0720\Bgrade__cell0371.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0371.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0371.png
train,group_8859,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8859\ok__rot3_cell2217.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2217.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2217.png
train,group_3897,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3897\ok__cell1051.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1051.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1051.png
train,group_2804,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2804\Bgrade__rot3_cell0786.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0786.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0786.png
train,group_2567,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2567\Bgrade__rot3_cell0201.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0201.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0201.png
train,group_4026,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4026\ok__cell1239.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1239.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1239.png
train,group_0033,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0033\ok__rot3_cell2290.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2290.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2290.png
train,group_7373,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7373\ok__mirrv_cell1928.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1928.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1928.png
train,group_8292,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8292\ok__rot3_cell1250.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1250.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1250.png
train,group_4064,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4064\ok__cell1290.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1290.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1290.png
train,group_8401,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8401\ok__rot3_cell1417.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1417.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1417.png
train,group_1698,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1698\Bgrade__mirrv_cell0281.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0281.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0281.png
train,group_2793,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2793\Bgrade__rot3_cell0713.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0713.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0713.png
train,group_2223,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2223\Bgrade__rot2_cell0424.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0424.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0424.png
train,group_3765,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3765\ok__cell0820.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0820.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0820.png
train,group_3867,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3867\ok__cell1004.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1004.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1004.png
train,group_8063,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8063\ok__rot2_cell0733.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0733.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0733.png
train,group_8392,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8392\ok__rot3_cell1401.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1401.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1401.png
